Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-02-01 00:00:00-05:00,1.7554959058761597,1.7554959058761597,1.7080502466820635,1.7554959058761597,10050,0.0,0.0
1988-02-02 00:00:00-05:00,1.7554950526767923,1.7554950526767923,1.7080494165420532,1.7080494165420532,24300,0.0,0.0
1988-02-03 00:00:00-05:00,1.7080502466820635,1.7554959058761597,1.7080502466820635,1.7554959058761597,11400,0.0,0.0
1988-02-04 00:00:00-05:00,1.7080494165420532,1.7554950526767923,1.7080494165420532,1.7080494165420532,7800,0.0,0.0
1988-02-05 00:00:00-05:00,1.7080502466820635,1.7554959058761597,1.7080502466820635,1.7554959058761597,4200,0.0,0.0
1988-02-08 00:00:00-05:00,1.7554959058761597,1.7554959058761597,1.7080502466820635,1.7554959058761597,7800,0.0,0.0
1988-02-09 00:00:00-05:00,1.7080494165420532,1.7554950526767923,1.7080494165420532,1.7080494165420532,1800,0.0,0.0
1988-02-10 00:00:00-05:00,1.7554950526767923,1.7554950526767923,1.7080494165420532,1.7080494165420532,4350,0.0,0.0
1988-02-11 00:00:00-05:00,1.6606045874879674,1.802942108044806,1.6606045874879674,1.7554959058761597,40500,0.0,0.0
1988-02-12 00:00:00-05:00,1.7554950526767923,1.7554950526767923,1.7080494165420532,1.7080494165420532,4800,0.0,0.0
1988-02-16 00:00:00-05:00,1.7080494165420532,1.7554950526767923,1.7080494165420532,1.7080494165420532,4050,0.0,0.0
1988-02-17 00:00:00-05:00,1.7554959058761597,1.7554959058761597,1.7080502466820635,1.7554959058761597,8100,0.0,0.0
1988-02-18 00:00:00-05:00,1.7080494165420532,1.7554950526767923,1.7080494165420532,1.7080494165420532,3000,0.0,0.0
1988-02-19 00:00:00-05:00,1.7080502466820635,1.7554959058761597,1.7080502466820635,1.7554959058761597,4200,0.0,0.0
1988-02-22 00:00:00-05:00,1.7080494165420532,1.7554950526767923,1.7080494165420532,1.7080494165420532,4200,0.0,0.0
1988-02-23 00:00:00-05:00,1.7554950526767923,1.7554950526767923,1.7080494165420532,1.7080494165420532,10500,0.0,0.0
1988-02-24 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,3750,0.01,0.0
1988-02-25 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,4950,0.0,0.0
1988-02-26 00:00:00-05:00,1.7137622833251953,1.7137622833251953,1.666157957051837,1.7137622833251953,2700,0.0,0.0
1988-02-29 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,4200,0.0,0.0
1988-03-01 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,9600,0.0,0.0
1988-03-02 00:00:00-05:00,1.7137622833251953,1.7137622833251953,1.666157957051837,1.7137622833251953,3150,0.0,0.0
1988-03-03 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,4050,0.0,0.0
1988-03-04 00:00:00-05:00,1.7137622833251953,1.7137622833251953,1.666157957051837,1.7137622833251953,2400,0.0,0.0
1988-03-07 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.666157957051837,1.7137622833251953,3900,0.0,0.0
1988-03-08 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.6185530859881208,1.7137622833251953,12900,0.0,0.0
1988-03-09 00:00:00-05:00,1.6661585569381716,1.7137629003510721,1.6185536687347168,1.6661585569381714,10200,0.0,0.0
1988-03-10 00:00:00-05:00,1.6661585569381716,1.6661585569381716,1.6185536687347168,1.6661585569381714,8100,0.0,0.0
1988-03-11 00:00:00-05:00,1.6185536687347168,1.6661585569381716,1.6185536687347168,1.6661585569381714,8550,0.0,0.0
1988-03-14 00:00:00-05:00,2.285016721656205,2.9038752355079476,2.285016721656205,2.6658530235290527,559350,0.0,0.0
1988-03-15 00:00:00-05:00,2.761062649612541,2.761062649612541,2.6182490548948123,2.713458299636841,323250,0.0,0.0
1988-03-16 00:00:00-05:00,2.6658526263821063,2.713456952727915,2.5230391025543213,2.5230391025543213,135750,0.0,0.0
1988-03-17 00:00:00-05:00,2.523040197920716,2.570644544933735,2.3802266120910645,2.3802266120910645,64350,0.0,0.0
1988-03-18 00:00:00-05:00,1.7137630666506833,1.9517858963934804,1.6661587186183666,1.9041810035705566,275100,0.0,0.0
1988-03-21 00:00:00-05:00,1.9041806630280007,1.9041806630280007,1.808971983990432,1.8565763235092163,36150,0.0,0.0
1988-03-22 00:00:00-05:00,1.8565763235092163,1.8565763235092163,1.761367099681138,1.8565763235092163,42000,0.0,0.0
1988-03-23 00:00:00-05:00,1.8565754846195939,1.8565754846195939,1.8089711666107178,1.8089711666107178,21000,0.0,0.0
1988-03-24 00:00:00-05:00,1.7613666095985538,1.7613666095985538,1.666157957051837,1.7137622833251953,60600,0.0,0.0
1988-03-25 00:00:00-05:00,1.7137617322991012,1.7137617322991012,1.6185525655746458,1.618552565574646,52800,0.0,0.0
1988-03-28 00:00:00-05:00,1.666157421331965,1.7137617322991012,1.6185525655746458,1.618552565574646,18300,0.0,0.0
1988-03-29 00:00:00-05:00,1.666157957051837,1.7137622833251953,1.6185530859881208,1.7137622833251953,21300,0.0,0.0
1988-03-30 00:00:00-05:00,1.7137630915010906,1.8089723337369117,1.7137630915010906,1.7613674402236938,6000,0.0,0.0
1988-03-31 00:00:00-05:00,1.7613663038115783,1.8089711666107178,1.7613663038115783,1.8089711666107178,13950,0.0,0.0
1988-04-04 00:00:00-04:00,1.7613674402236936,1.8089723337369117,1.7613674402236936,1.7613674402236938,3300,0.0,0.0
1988-04-05 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.7613663038115783,1.8089711666107178,7500,0.0,0.0
1988-04-06 00:00:00-04:00,1.7613674402236936,1.8089723337369117,1.7613674402236936,1.7613674402236938,4350,0.0,0.0
1988-04-07 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.7613663038115783,1.8089711666107178,8100,0.0,0.0
1988-04-08 00:00:00-04:00,1.8089723337369117,1.8089723337369117,1.7137630915010906,1.7613674402236938,15000,0.0,0.0
1988-04-11 00:00:00-04:00,1.7613666095985538,1.7613666095985538,1.7137622833251953,1.7137622833251953,13950,0.0,0.0
1988-04-12 00:00:00-04:00,1.7613666095985538,1.7613666095985538,1.666157957051837,1.7137622833251953,18450,0.0,0.0
1988-04-13 00:00:00-04:00,1.666157957051837,1.7613666095985538,1.666157957051837,1.7137622833251953,41700,0.0,0.0
1988-04-14 00:00:00-04:00,1.7613674402236936,1.7613674402236936,1.7137630915010906,1.7613674402236938,8400,0.0,0.0
1988-04-15 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.713761985802702,1.8089711666107178,12150,0.0,0.0
1988-04-18 00:00:00-04:00,1.8089711666107178,1.8089711666107178,1.7613663038115783,1.8089711666107178,27600,0.0,0.0
1988-04-19 00:00:00-04:00,1.8089723337369117,1.856576682459515,1.7613674402236936,1.7613674402236938,6450,0.0,0.0
1988-04-20 00:00:00-04:00,1.7613674402236936,1.8089723337369117,1.7137630915010906,1.7613674402236938,12150,0.0,0.0
1988-04-21 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.666157667793826,1.8089711666107178,29550,0.0,0.0
1988-04-22 00:00:00-04:00,1.80897148066227,1.80897148066227,1.7137622833251953,1.7137622833251953,11400,0.0,0.0
1988-04-25 00:00:00-04:00,1.7137622833251953,1.7613666095985538,1.666157957051837,1.7137622833251953,6750,0.0,0.0
1988-04-26 00:00:00-04:00,1.7137630915010906,1.8089723337369117,1.7137630915010906,1.7613674402236938,31800,0.0,0.0
1988-04-27 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.713761985802702,1.8089711666107178,4800,0.0,0.0
1988-04-28 00:00:00-04:00,1.7613663038115783,1.8089711666107178,1.7613663038115783,1.8089711666107178,10350,0.0,0.0
1988-04-29 00:00:00-04:00,1.8565755460017557,1.9517847299575806,1.808971226418984,1.9517847299575806,13800,0.0,0.0
1988-05-02 00:00:00-04:00,1.9041804359627088,1.9993896484374998,1.9041804359627088,1.9993896484375,20400,0.0,0.0
1988-05-03 00:00:00-04:00,1.9993896484374998,2.046993982279673,1.9517853145953266,1.9993896484375,16500,0.0,0.0
1988-05-04 00:00:00-04:00,1.9993896484374998,1.9993896484374998,1.9517853145953266,1.9993896484375,19050,0.0,0.0
1988-05-05 00:00:00-04:00,1.9517847299575806,1.9993890495403523,1.9517847299575806,1.9517847299575806,8400,0.0,0.0
1988-05-06 00:00:00-04:00,1.9993905127048492,2.3326220832254307,1.9993905127048492,2.285017728805542,73950,0.0,0.0
1988-05-09 00:00:00-04:00,2.28501714070638,2.33262148287425,2.1422035694122314,2.1422035694122314,20100,0.0,0.0
1988-05-10 00:00:00-04:00,2.1898079115801012,2.2374127985385104,2.0945992272443616,2.1422035694122314,14250,0.0,0.0
1988-05-11 00:00:00-04:00,2.0945988609122907,2.0945988609122907,1.9993896484374998,1.9993896484375,23100,0.0,0.0
1988-05-12 00:00:00-04:00,1.9517858963934804,1.9993902444257972,1.9041810035705569,1.9041810035705566,19950,0.0,0.0
1988-05-13 00:00:00-04:00,1.9517854521763156,2.0945990085601807,1.9517854521763156,2.0945990085601807,20700,0.0,0.0
1988-05-16 00:00:00-04:00,2.046994209289551,2.094599093201509,2.046994209289551,2.046994209289551,14250,0.0,0.0
1988-05-17 00:00:00-04:00,2.046994126571904,2.1422033457579746,2.046994126571904,2.0945990085601807,16350,0.0,0.0
1988-05-18 00:00:00-04:00,2.1422033168712544,2.189807653427124,2.0945989803153853,2.189807653427124,21450,0.0,0.0
1988-05-19 00:00:00-04:00,2.1422035694122314,2.1898079115801012,2.0945992272443616,2.1422035694122314,6600,0.0,0.0
1988-05-20 00:00:00-04:00,2.0945992272443616,2.1898079115801012,2.0945992272443616,2.1422035694122314,12000,0.0,0.0
1988-05-23 00:00:00-04:00,2.1422035694122314,2.1422035694122314,2.0945992272443616,2.1422035694122314,6300,0.0,0.0
1988-05-24 00:00:00-04:00,2.0945990085601807,2.1422033457579746,2.0945990085601807,2.0945990085601807,10800,0.0,0.0
1988-05-25 00:00:00-04:00,2.1422033457579746,2.1422033457579746,2.0945990085601807,2.0945990085601807,19950,0.0,0.0
1988-05-26 00:00:00-04:00,2.046994126571904,2.0945990085601807,2.046994126571904,2.0945990085601807,8400,0.0,0.0
1988-05-27 00:00:00-04:00,2.046994209289551,2.046994209289551,1.9993898701680979,2.046994209289551,2100,0.0,0.0
1988-05-31 00:00:00-04:00,1.9993898701680979,2.094599093201509,1.9993898701680979,2.046994209289551,1500,0.0,0.0
1988-06-01 00:00:00-04:00,1.9993896484374998,1.9993896484374998,1.9517853145953266,1.9993896484375,5700,0.0,0.0
1988-06-02 00:00:00-04:00,1.9517847299575806,1.9517847299575806,1.9041798655845275,1.9517847299575806,18450,0.0,0.0
1988-06-03 00:00:00-04:00,1.9041810035705569,1.9041810035705569,1.9041810035705569,1.9041810035705566,4800,0.0,0.0
1988-06-06 00:00:00-04:00,1.9041806630280007,1.9041806630280007,1.8565763235092163,1.8565763235092163,6450,0.0,0.0
1988-06-07 00:00:00-04:00,1.8089711666107178,1.8565754846195939,1.8089711666107178,1.8089711666107178,9300,0.0,0.0
1988-06-08 00:00:00-04:00,1.808971983990432,1.8565763235092163,1.808971983990432,1.8565763235092163,7350,0.0,0.0
1988-06-09 00:00:00-04:00,1.8565763235092163,1.8565763235092163,1.808971983990432,1.8565763235092163,8850,0.0,0.0
1988-06-10 00:00:00-04:00,1.808971983990432,1.8565763235092163,1.808971983990432,1.8565763235092163,25500,0.0,0.0
1988-06-13 00:00:00-04:00,1.808971983990432,1.9041806630280007,1.808971983990432,1.8565763235092163,8850,0.0,0.0
1988-06-14 00:00:00-04:00,1.9041798655845275,1.9993890495403523,1.9041798655845275,1.9517847299575806,25650,0.0,0.0
1988-06-15 00:00:00-04:00,1.9517855310466448,2.046994209289551,1.9517855310466448,2.046994209289551,14550,0.0,0.0
1988-06-16 00:00:00-04:00,2.0945992272443616,2.1422035694122314,2.046994340285952,2.1422035694122314,43950,0.0,0.0
1988-06-17 00:00:00-04:00,2.0945991266789186,2.237412691116333,2.0945991266789186,2.237412691116333,39150,0.0,0.0
1988-06-20 00:00:00-04:00,2.1422033168712544,2.237412534773469,2.0945989803153853,2.189807653427124,15600,0.0,0.0
1988-06-21 00:00:00-04:00,2.1898076829557684,2.1898076829557684,2.0945990085601807,2.0945990085601807,14700,0.0,0.0
1988-06-22 00:00:00-04:00,2.094599093201509,2.094599093201509,2.046994209289551,2.046994209289551,12300,0.0,0.0
1988-06-23 00:00:00-04:00,2.094599093201509,2.094599093201509,2.046994209289551,2.046994209289551,9300,0.0,0.0
1988-06-24 00:00:00-04:00,2.046994209289551,2.094599093201509,2.046994209289551,2.046994209289551,4350,0.0,0.0
1988-06-27 00:00:00-04:00,2.046994209289551,2.094599093201509,2.046994209289551,2.046994209289551,4350,0.0,0.0
1988-06-28 00:00:00-04:00,1.9993896484374998,2.046993982279673,1.9993896484374998,1.9993896484375,15300,0.0,0.0
1988-06-29 00:00:00-04:00,2.046993982279673,2.046993982279673,1.9993896484374998,1.9993896484375,8850,0.0,0.0
1988-06-30 00:00:00-04:00,2.046994209289551,2.046994209289551,1.9517855310466448,2.046994209289551,19050,0.0,0.0
1988-07-01 00:00:00-04:00,2.0469940989690403,2.237412534773469,2.0469940989690403,2.189807653427124,33000,0.0,0.0
1988-07-05 00:00:00-04:00,2.1898079115801012,2.1898079115801012,2.0945992272443616,2.1422035694122314,15450,0.0,0.0
1988-07-06 00:00:00-04:00,2.1422033457579746,2.1898076829557684,2.0945990085601807,2.0945990085601807,21900,0.0,0.0
1988-07-07 00:00:00-04:00,2.1422038724240573,2.3326218128204346,2.1422038724240573,2.3326218128204346,91950,0.0,0.0
1988-07-08 00:00:00-04:00,2.475435306117102,2.523040197920716,2.33262172028745,2.3802266120910645,70350,0.0,0.0
1988-07-11 00:00:00-04:00,2.4278313368558884,2.4278313368558884,2.285017728805542,2.285017728805542,9300,0.0,0.0
1988-07-12 00:00:00-04:00,2.3326212385341827,2.427830457687378,2.2850169013528263,2.427830457687378,20400,0.0,0.0
1988-07-13 00:00:00-04:00,2.427829905072345,2.5230391025543213,2.3802255787265363,2.5230391025543213,65400,0.0,0.0
1988-07-14 00:00:00-04:00,2.618248965429757,2.6658538585694362,2.5706446170806885,2.5706446170806885,50550,0.0,0.0
1988-07-15 00:00:00-04:00,2.618247755245939,2.6658526263821063,2.5230391025543213,2.5230391025543213,97950,0.0,0.0
1988-07-18 00:00:00-04:00,2.5706446170806885,2.618248965429757,2.475435375591941,2.5706446170806885,24900,0.0,0.0
1988-07-19 00:00:00-04:00,2.6658538321826426,2.6658538321826426,2.5706445916362823,2.61824893951416,23700,0.0,0.0
1988-07-20 00:00:00-04:00,2.6182489958103092,2.6182489958103092,2.2850174639189946,2.3326218128204346,42450,0.0,0.0
1988-07-21 00:00:00-04:00,2.332620707590369,2.618247755245939,2.332620707590369,2.5230391025543213,66000,0.0,0.0
1988-07-22 00:00:00-04:00,2.5230406338234217,2.5230406338234217,2.475435733795166,2.475435733795166,8400,0.0,0.0
1988-07-25 00:00:00-04:00,2.427830959104083,2.427830959104083,2.33262172028745,2.3802266120910645,7050,0.0,0.0
1988-07-26 00:00:00-04:00,2.475435306117102,2.475435306117102,2.3802266120910645,2.3802266120910645,14850,0.0,0.0
1988-07-27 00:00:00-04:00,2.3802261205060216,2.427830457687378,2.3802261205060216,2.427830457687378,19050,0.0,0.0
1988-07-28 00:00:00-04:00,2.427830457687378,2.4754347948687343,2.427830457687378,2.427830457687378,14550,0.0,0.0
1988-07-29 00:00:00-04:00,2.427830457687378,2.4754347948687343,2.427830457687378,2.427830457687378,12000,0.0,0.0
1988-08-01 00:00:00-04:00,2.427830457687378,2.4754347948687343,2.427830457687378,2.427830457687378,21450,0.0,0.0
1988-08-02 00:00:00-04:00,2.4278313785576,2.475435733795166,2.4278313785576,2.475435733795166,11700,0.0,0.0
1988-08-03 00:00:00-04:00,2.427830457687378,2.4754347948687343,2.427830457687378,2.427830457687378,3750,0.0,0.0
1988-08-04 00:00:00-04:00,2.427830457687378,2.427830457687378,2.427830457687378,2.427830457687378,14700,0.0,0.0
1988-08-05 00:00:00-04:00,2.427830959104083,2.427830959104083,2.3802266120910645,2.3802266120910645,15750,0.0,0.0
1988-08-08 00:00:00-04:00,2.427830959104083,2.427830959104083,2.33262172028745,2.3802266120910645,3150,0.0,0.0
1988-08-09 00:00:00-04:00,2.3802267065124916,2.3802267065124916,2.3326218128204346,2.3326218128204346,13050,0.0,0.0
1988-08-10 00:00:00-04:00,2.3326220832254307,2.3802269824359996,2.2374133743856532,2.285017728805542,59850,0.0,0.0
1988-08-11 00:00:00-04:00,2.285017728805542,2.3326220832254307,2.285017728805542,2.285017728805542,5550,0.0,0.0
1988-08-12 00:00:00-04:00,2.2850174639189946,2.3326218128204346,2.2850174639189946,2.3326218128204346,15900,0.0,0.0
1988-08-15 00:00:00-04:00,2.285017728805542,2.3326220832254307,2.2374133743856532,2.285017728805542,23400,0.0,0.0
1988-08-16 00:00:00-04:00,2.285017728805542,2.285017728805542,2.285017728805542,2.285017728805542,15150,0.0,0.0
1988-08-17 00:00:00-04:00,2.2850170309986333,2.2850170309986333,2.237412691116333,2.237412691116333,12900,0.0,0.0
1988-08-18 00:00:00-04:00,2.237412534773469,2.237412534773469,2.189807653427124,2.189807653427124,12900,0.0,0.0
1988-08-19 00:00:00-04:00,2.237412534773469,2.237412534773469,2.189807653427124,2.189807653427124,2400,0.0,0.0
1988-08-22 00:00:00-04:00,2.1898079115801012,2.2374127985385104,2.1422035694122314,2.1422035694122314,12150,0.0,0.0
1988-08-23 00:00:00-04:00,2.1422033168712544,2.237412534773469,2.1422033168712544,2.189807653427124,18300,0.0,0.0
1988-08-24 00:00:00-04:00,2.189807806443519,2.237412691116333,2.189807806443519,2.237412691116333,6600,0.0,0.0
1988-08-25 00:00:00-04:00,2.189807653427124,2.237412534773469,2.189807653427124,2.189807653427124,3300,0.0,0.0
1988-08-26 00:00:00-04:00,2.195535437981789,2.2909936904907227,2.195535437981789,2.2909936904907227,5850,0.01,0.0
1988-08-29 00:00:00-04:00,2.2909935248359905,2.2909935248359905,2.243264675140381,2.243264675140381,2550,0.0,0.0
1988-08-30 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,5250,0.0,0.0
1988-08-31 00:00:00-04:00,2.2432652216143056,2.3387229442596436,2.2432652216143056,2.3387229442596436,7650,0.0,0.0
1988-09-01 00:00:00-04:00,2.3387225436374592,2.3387225436374592,2.2909936904907227,2.2909936904907227,10200,0.0,0.0
1988-09-02 00:00:00-04:00,2.2909936904907227,2.3387225436374592,2.2909936904907227,2.2909936904907227,5550,0.0,0.0
1988-09-06 00:00:00-04:00,2.243264837343986,2.3387225436374592,2.243264837343986,2.2909936904907227,10500,0.0,0.0
1988-09-07 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.2909936904907227,2.2909936904907227,5100,0.0,0.0
1988-09-08 00:00:00-04:00,2.3387225436374592,2.3387225436374592,2.2909936904907227,2.2909936904907227,3150,0.0,0.0
1988-09-09 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.2909936904907227,2.2909936904907227,5550,0.0,0.0
1988-09-12 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.243264837343986,2.2909936904907227,7650,0.0,0.0
1988-09-13 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.243264837343986,2.2909936904907227,8400,0.0,0.0
1988-09-14 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,9000,0.0,0.0
1988-09-15 00:00:00-04:00,2.243264675140381,2.243264675140381,2.243264675140381,2.243264675140381,9450,0.0,0.0
1988-09-16 00:00:00-04:00,2.2909936904907227,2.3387225436374592,2.243264837343986,2.2909936904907227,18000,0.0,0.0
1988-09-19 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.243264837343986,2.2909936904907227,9450,0.0,0.0
1988-09-20 00:00:00-04:00,2.2909936904907227,2.2909936904907227,2.2909936904907227,2.2909936904907227,5700,0.0,0.0
1988-09-21 00:00:00-04:00,2.2909940829369746,2.3387229442596436,2.2909940829369746,2.3387229442596436,16800,0.0,0.0
1988-09-22 00:00:00-04:00,2.3387225436374592,2.3387225436374592,2.2909936904907227,2.2909936904907227,9300,0.0,0.0
1988-09-23 00:00:00-04:00,2.3387225436374592,2.3387225436374592,2.243264837343986,2.2909936904907227,13050,0.0,0.0
1988-09-26 00:00:00-04:00,2.243264837343986,2.2909936904907227,2.243264837343986,2.2909936904907227,17550,0.0,0.0
1988-09-27 00:00:00-04:00,2.2909935248359905,2.2909935248359905,2.243264675140381,2.243264675140381,17550,0.0,0.0
1988-09-28 00:00:00-04:00,2.2432640895676648,2.2432640895676648,2.1955347061157227,2.1955347061157227,7200,0.0,0.0
1988-09-29 00:00:00-04:00,2.195535437981789,2.2909936904907227,2.195535437981789,2.2909936904907227,13950,0.0,0.0
1988-09-30 00:00:00-04:00,2.243264837343986,2.2909936904907227,2.243264837343986,2.2909936904907227,3600,0.0,0.0
1988-10-03 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,3600,0.0,0.0
1988-10-04 00:00:00-04:00,2.2432640895676648,2.2432640895676648,2.1955347061157227,2.1955347061157227,16650,0.0,0.0
1988-10-05 00:00:00-04:00,2.1955345829520225,2.1955345829520225,2.100076913833618,2.100076913833618,13650,0.0,0.0
1988-10-06 00:00:00-04:00,2.052347533059168,2.100076913833618,2.052347533059168,2.100076913833618,7500,0.0,0.0
1988-10-07 00:00:00-04:00,2.1000775568480092,2.147806406021118,2.0523481614594856,2.147806406021118,3300,0.0,0.0
1988-10-10 00:00:00-04:00,2.147806406021118,2.147806406021118,2.1000775568480092,2.147806406021118,6750,0.0,0.0
1988-10-11 00:00:00-04:00,2.1000775568480092,2.1955352551942267,2.1000775568480092,2.147806406021118,28650,0.0,0.0
1988-10-12 00:00:00-04:00,2.195535437981789,2.2909936904907227,2.1478065848350525,2.2909936904907227,52350,0.0,0.0
1988-10-13 00:00:00-04:00,2.2909935248359905,2.2909935248359905,2.1955352792293508,2.243264675140381,18000,0.0,0.0
1988-10-14 00:00:00-04:00,2.1955352792293508,2.2909935248359905,2.1955352792293508,2.243264675140381,16350,0.0,0.0
1988-10-17 00:00:00-04:00,2.243264675140381,2.243264675140381,2.243264675140381,2.243264675140381,1650,0.0,0.0
1988-10-18 00:00:00-04:00,2.243264675140381,2.3387223745316,2.243264675140381,2.243264675140381,27000,0.0,0.0
1988-10-19 00:00:00-04:00,2.2909935248359905,2.2909935248359905,2.243264675140381,2.243264675140381,6750,0.0,0.0
1988-10-20 00:00:00-04:00,2.243264675140381,2.243264675140381,2.243264675140381,2.243264675140381,2100,0.0,0.0
1988-10-21 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,6150,0.0,0.0
1988-10-24 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,9300,0.0,0.0
1988-10-25 00:00:00-04:00,2.2909936904907227,2.3387225436374592,2.243264837343986,2.2909936904907227,15300,0.0,0.0
1988-10-26 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.1955352792293508,2.243264675140381,25050,0.0,0.0
1988-10-27 00:00:00-04:00,2.243264675140381,2.243264675140381,2.1955352792293508,2.243264675140381,16650,0.0,0.0
1988-10-28 00:00:00-04:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,7950,0.0,0.0
1988-10-31 00:00:00-05:00,2.243264837343986,2.2909936904907227,2.243264837343986,2.2909936904907227,12150,0.0,0.0
1988-11-01 00:00:00-05:00,2.243264837343986,2.2909936904907227,2.243264837343986,2.2909936904907227,15000,0.0,0.0
1988-11-02 00:00:00-05:00,2.2909935248359905,2.2909935248359905,2.243264675140381,2.243264675140381,16800,0.0,0.0
1988-11-03 00:00:00-05:00,2.243264675140381,2.2909935248359905,2.1955352792293508,2.243264675140381,25050,0.0,0.0
1988-11-04 00:00:00-05:00,2.243264675140381,2.2909935248359905,2.1955352792293508,2.243264675140381,4500,0.0,0.0
1988-11-07 00:00:00-05:00,2.243264675140381,2.243264675140381,2.1955352792293508,2.243264675140381,2250,0.0,0.0
1988-11-08 00:00:00-05:00,2.243264675140381,2.2909935248359905,2.243264675140381,2.243264675140381,9000,0.0,0.0
1988-11-09 00:00:00-05:00,2.2432640895676648,2.2432640895676648,2.1955347061157227,2.1955347061157227,11250,0.0,0.0
1988-11-10 00:00:00-05:00,2.1955347061157227,2.2432640895676648,2.1955347061157227,2.1955347061157227,8400,0.0,0.0
1988-11-11 00:00:00-05:00,2.1955347061157227,2.2432640895676648,2.1955347061157227,2.1955347061157227,5250,0.0,0.0
